Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",261.92,"OPUSWORKSPAC      ","OPUSWORKSPAC      OPUS - 783871     141644028590121101402247     10     21NOV25 09:58     ",875881.20
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",197.38,"KYRIBA UK LIMITED ","KYRIBA UK LIMITED 281475434913745   010F274253254DLY  608382     10     21NOV25 10:14     ",876078.58
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",365.66,"AUDI BRIDGEND     ","AUDI BRIDGEND     SI-780084         BX2511206047262000208391     10     21NOV25 10:15     ",876444.24
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",55.35,"21 BOWLING G      ","21 BOWLING G      SI-798044         270257736101121101402818     10     21NOV25 10:16     ",876499.59
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",10.80,"ODDSPHERE LIMITED ","ODDSPHERE LIMITED ODDSPHERE         19102013990686000N602477     10     21NOV25 10:20     ",876510.39
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",414.45,"SRC UK LIMITED    ","SRC UK LIMITED    SRC UK            34103730400575000N601315     40     21NOV25 10:37     ",876924.84
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",18.49,"FERITECH GLOBAL LT","FERITECH GLOBAL LTSI-782525         87930050001119F7SW405162     10     21NOV25 11:00     ",876943.33
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",9019.51,"ARIA HEALTHCARE GR","ARIA HEALTHCARE GRAUTO PAYMENT      159745330111240XNC401804     40     21NOV25 11:03     ",885962.84
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",645.80,"OLYMPUS OPCO LTD  ","OLYMPUS OPCO LTD  AUTO PAYMENT      491377203111225ZNC401804     40     21NOV25 11:30     ",886608.64
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",375.47,"FUDGE HAI LTD SW  ","FUDGE HAI LTD SW  21171 FG CHELT    RP4659982901589100209868     10     21NOV25 11:39     ",886984.11
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",492.27,"ACA STIRLING VAUXH","ACA/STIRLING VAUXH4469              59114254230492000R832127     10     21NOV25 11:42     ",887476.38
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",362.29,"ACA KIRKCALDY BMW ","ACA/KIRKCALDY BMW AC BMW KIRKCALDY  64114254389016000R832127     10     21NOV25 11:42     ",887838.67
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",843.37,"ACA CHESTERFIELD M","ACA/CHESTERFIELD MAC  5201          51114643292254000R832127     10     21NOV25 11:46     ",888682.04
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",103.64,"WILLIAMS  LTD SW  ","WILLIAMS  LTD SW  INV SI-797280     RP4679965713510700206520     10     21NOV25 12:04     ",888785.68
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",413.65,"ACA WIRRAL RENAULT","ACA/WIRRAL RENAULTRENWIRRAL         41122733295157000R832127     10     21NOV25 12:27     ",889199.33
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1143.85,"ACA   WOLVERHAMPTO","ACA / WOLVERHAMPTOAC WOLVES 8486    49122734324286000R832127     10     21NOV25 12:27     ",890343.18
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",3206.50,"ACA BLACKPOOL RENA","ACA/BLACKPOOL RENA4422 STATEMENT    21122734476110000R832127     10     21NOV25 12:27     ",893549.68
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",197.38,"MRTNFSRMACRO      ","MRTNFSRMACRO      SI-789282         7159286392211211HN402044     10     21NOV25 12:29     ",893747.06
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",269.40,"HARMONY NEW ENERGY","HARMONY NEW ENERGYSI-791459         73338860913121F6SW405037     10     21NOV25 13:19     ",894016.46
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",745.92,"PHX GYM WITHAM LTD","PHX GYM WITHAM LTDSPF-S-608099      19132026860883000N600322     10     21NOV25 13:20     ",894762.38
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",384.63,"TERRAPINN HOLDINGS","TERRAPINN HOLDINGSSI-775356 /761623 252236340411247VAH401160     40     21NOV25 14:04     ",895147.01
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1132.48,"KUBRICK GROUP LIMI","KUBRICK GROUP LIMISI-777574         744200440411255VAH401160     40     21NOV25 14:04     ",896279.49
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2070.00,"IMPELLAM HOLDINGS ","IMPELLAM HOLDINGS IHL1-000405       000000040315108901200000     50     21NOV25 14:10     ",898349.49
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",380.01,"ST CLARE W E HOS  ","ST CLARE W E HOS  ST CLARE HOSPICE  MF001746539B3CAE00203698     10     21NOV25 14:49     ",898729.50
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",654.12,"WESTERN COMMERCIAL","WESTERN COMMERCIALSI-777478         3919730040511211HN402044     10     21NOV25 15:04     ",899383.62
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",890.47,"NEXT PLC BARCLAYS ","NEXT PLC BARCLAYS 129655 22B20794   000000040315357901204846     50     21NOV25 15:37     ",900274.09
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",2736.30,"SPACE MADE GROUP L","SPACE MADE GROUP LSEE REMIT         DF2532512002915700203206     10     21NOV25 16:15     ",903010.39
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",3963.34,"EARL NET INCOME AC","EARL NET INCOME ACPLE               MF000446539C3D2600200000     10     21NOV25 16:18     ",906973.73
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",197.38,"ADVANTAGE HOTELS (","ADVANTAGE HOTELS (MONTAGUPLACE      122927530711253WAH400520     40     21NOV25 17:03     ",907171.11
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Sweeping",3121.60,,"FROM30788313547260",910292.71
21/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Closing Ledger",910292.71,,,910292.71
