Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",81.65,"ROYAL SOCIETY BLIN","ROYAL SOCIETY BLINC HOARE & CO      39053147710197000N159900     40     07NOV25 05:31     ",554567.66
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",1811.02,"1 INEOS ACE","F/FLOW 1/INEOS ACE20000030852025    ",556378.68
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",133.58,"COASTAL GLOBAL SER","COASTAL GLOBAL SERCGS LTD           39071639888969000N536124     40     07NOV25 07:33     ",556512.26
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",360.00,"ULTIMATE FACILITY ","ULTIMATE FACILITY UFM               CBBPI0735185810721821974     10     07NOV25 07:35     ",556872.26
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",1194.12,"CELONIS LTD       ","CELONIS LTD       SI-776312SI-782235FR1Z5VFQ4RP5      609242     40     07NOV25 08:15     ",558066.38
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",158.18,"1 EASTDIL S","F/FLOW 1/EASTDIL S00003468 RFB 15   ",558224.56
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",158.18,"1 EASTDIL S","F/FLOW 1/EASTDIL S00003468 RFB 14   ",558382.74
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",990.00,"OLIVER JAMES      ","OLIVER JAMES      SI-777539         485353430907055XAH402080     40     07NOV25 09:03     ",559372.74
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",373.42,"GOODNUS LIMITED   ","GOODNUS LIMITED   GOODNUS           29094957292592000N601115     10     07NOV25 09:49     ",559746.16
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",377.80,"NLS FM SERVICES   ","NLS FM SERVICES   NLSFM - 15754     58095032036206000N555042     10     07NOV25 09:50     ",560123.96
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",144.00,"EIKON GROUP LIMITE","EIKON GROUP LIMITESI-788714/788713  959716210017012UAH401160     40     07NOV25 10:01     ",560267.96
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",298.24,"HOPTON CARE COTTAG","HOPTON CARE COTTAGACC 14898         00155989632BDFXFWQ090222     10     07NOV25 10:08     ",560566.20
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",282.67,"BLACKBURN EMPIRE T","BLACKBURN EMPIRE TINV788573         YBBPI1026255818636050252     10     07NOV25 10:26     ",560848.87
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",237.21,"EXE SAILING       ","EXE SAILING       15885             232839602401701101402032     10     07NOV25 10:42     ",561086.08
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",275.08,"PLYMOUTH RENAULT  ","PLYMOUTH RENAULT  18141             MF0009465383E58D00200771     10     07NOV25 10:48     ",561361.16
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",471.29,"PARKING FACILITIES","PARKING FACILITIESSI-771870         MF00734653871FBF00202733     10     07NOV25 10:53     ",561832.45
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",136.57,"EAST LON TEX LTD  ","EAST LON TEX LTD  SI-788646         MF000946538762AA00204612     10     07NOV25 11:01     ",561969.02
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",406.30,"ACA SPRINGBURN RD ","ACA/SPRINGBURN RD AC SPRINGBURN     43112541930546000R832127     10     07NOV25 11:25     ",562375.32
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",51.07,"R & D SCHOFIELD LT","R & D SCHOFIELD LTRD001             52112646215117000N600606     10     07NOV25 11:26     ",562426.39
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",445.78,"ACA STIRLING MAZDA","ACA/STIRLING MAZDA4242              53112912621803000R832127     10     07NOV25 11:29     ",562872.17
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",783.29,"ACA EAST KILBRIDE ","ACA/EAST KILBRIDE 4664              25113042381358000R832127     10     07NOV25 11:30     ",563655.46
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",664.49,"ACA HILLINGTON REN","ACA/HILLINGTON REN4166              30113042774581000R832127     10     07NOV25 11:30     ",564319.95
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",3183.00,"BARNES SCAFFOLDING","BARNES SCAFFOLDINGSI-787178         500000001660454269309626     10     07NOV25 11:40     ",567502.95
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",267.46,"ACA DUNFERMLINE   ","ACA/DUNFERMLINE   4493              64115612688941000R832127     10     07NOV25 11:56     ",567770.41
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",176.06,"ACA WINSFORD VAUXH","ACA/WINSFORD VAUXHA/C 4394          08115612867860000R832127     10     07NOV25 11:56     ",567946.47
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",318.27,"ACA BOLTON MOTORST","ACA/BOLTON MOTORSTAC BOLTON         39115712727252000R832127     10     07NOV25 11:57     ",568264.74
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",96.00,"UNISON INTEGRATED ","UNISON INTEGRATED UNISON            600000001660248389309088     10     07NOV25 12:10     ",568360.74
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",337.92,"RAHIL SAGGAR SALE ","RAHIL SAGGAR SALE 23942             42122656171025000N010175     10     07NOV25 12:26     ",568698.66
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",188.89,"1122 LIMITED T A I","1122 LIMITED T/A I741591            500000001660498703309897     10     07NOV25 12:41     ",568887.55
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",360.00,"A.L.S. HOTELS LIMI","A.L.S. HOTELS LIMIS-766792          100000001651345785309350     10     07NOV25 12:42     ",569247.55
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",225.60,"IFAST GLOBAL BANK ","IFAST GLOBAL BANK SI-771617         6d902629c4a749e8a8040562     10     07NOV25 12:42     ",569473.15
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",325.51,"BENFLEET P W LTD  ","BENFLEET P W LTD  21677             RP4679963587878600201995     10     07NOV25 12:57     ",569798.66
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",357.68,"SWIFT BRICKWORK CO","SWIFT BRICKWORK COSWIFT BRICKWORK   18130232935041000N600513     40     07NOV25 13:02     ",570156.34
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",280.00,"AERFIN LIMITED    ","AERFIN LIMITED    AERFIN LTD        45134742140150000N600001     10     07NOV25 13:47     ",570436.34
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",589.54,"AZIMUTH POST PRODU","AZIMUTH POST PRODUAZIMUTH POST PRODU248284484317028XNC400516     40     07NOV25 13:48     ",571025.88
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",403.51,"NEXT PLC BARCLAYS ","NEXT PLC BARCLAYS 123567 22B20794   000000040262789101204846     50     07NOV25 13:49     ",571429.39
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",772.98,"TFFG LTD          ","TFFG LTD          354               899382040041701101400623     10     07NOV25 14:00     ",572202.37
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",144.00,"SYSTEMATIC D LTD  ","SYSTEMATIC D LTD  SDS               RP4659981138804100205082     10     07NOV25 14:12     ",572346.37
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Account Credit",400000.00,"TFR               ","TFR               FR 84885660 309455",972346.37
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",896.56,"ARCUS INFRASTRUCTU","ARCUS INFRASTRUCTUSI-790281         000000040263136901203253     50     07NOV25 14:37     ",973242.93
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",343.46,"RADIANT POST      ","RADIANT POST      0758327015417011HN400329     10     07NOV25 14:51     ",973586.39
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",292.65,"C R MORROW LIMITED","C R MORROW LIMITEDCR MORROW LIMITED 42532534705176F6SW938378     10     07NOV25 15:07     ",973879.04
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","CHAPS or International Payment",775.48,"GOLUB CAPIT","F/FLOW GOLUB CAPITEFT PMT 0036599  SI-791342  BRN/    ",974654.52
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",915.46,"CRANFIELD AEROSPAC","CRANFIELD AEROSPACCRANFIELD AEROSPAC12154043792838000N600656     10     07NOV25 15:40     ",975569.98
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",562.92,"SUNACTION LIMITED ","SUNACTION LIMITED BILLINGBEAR       00152341632BBJLWKP090222     10     07NOV25 15:53     ",976132.90
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",138.47,"MMG NOTT VOLVO    ","MMG NOTT VOLVO    SI-744351         BX2511075924711900201768     10     07NOV25 16:50     ",976271.37
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",379.15,"DARLINGTON NISSA  ","DARLINGTON NISSA  DARLINGTON BACS   MF0020401373523700200771     10     07NOV25 17:01     ",976650.52
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",189.21,"VIMAL ENT LTD SW  ","VIMAL ENT LTD SW  A/C NO - 16577    RP4679963660413900204273     10     07NOV25 19:02     ",976839.73
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",137.78,"YAXLEY & DISTRICT ","YAXLEY & DISTRICT YAXLEY RBL        HUBX9DEAE181B06DBB090155     10     07NOV25 19:49     ",976977.51
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Faster Payment",193.12,"OEG RENEWABLES LIM","OEG RENEWABLES LIMOEG RENEWABLES    YBBPI2333105711640050434     10     07NOV25 23:33     ",977170.63
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Sweeping",3572.66,,"FROM30788313547260",980743.29
07/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Closing Ledger",980743.29,,,980743.29
