Post Date,Account Number,Account Name,Type,Amount,Customer Reference,Transaction Detail,Balance
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",268.76,"23791             ","SHREWSBURY JLR    23791             ",1849151.96
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",269.20,"VARC BACS 1       ","VARC LTD N        VARC BACS 1       ",1849421.16
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",270.00,"PRIME HOTELS UK LT","PRIME HOTELS UK LTPRIME HOTELS UK LT",1849691.16
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",271.41,"TOYOTA GUILDFORD  ","GROUP 1 RETAIL LTDTOYOTA GUILDFORD  ",1849962.57
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",271.63,"JLR BOLTON BACS   ","BOLTON JLR        JLR BOLTON BACS   ",1850234.20
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",272.57,"INV 795917 796124 ","TINDALL RILEY & COINV 795917 796124 ",1850506.77
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",281.71,"3050 0020005458 K ","NITERRA UK LTD.   3050 0020005458 K ",1850788.48
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",284.03,"13257             ","SUNDERLAND  DURHAM13257             ",1851072.51
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",286.38,"RRGTOYOTASTOCKPORT","RRG GROUP LIMITED RRGTOYOTASTOCKPORT",1851358.89
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",290.08,,"MARSHALL SKODA MK ",1851648.97
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",291.45,"RRG KIA BURY      ","RRG GROUP LIMITED RRG KIA BURY      ",1851940.42
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",293.05,"LLOYD SKODA       ","LLOYD SKODA CARLISLLOYD SKODA       ",1852233.47
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",294.81,"BACS WEST BROM    ","B ST 1ST W BROM   BACS WEST BROM    ",1852528.28
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",297.58,"BACS REMITTANCE PL","JCB MEDWAY LTD    BACS REMITTANCE PL",1852825.86
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",297.69,"BACS 28 11 2025   ","DARLO S/S         BACS 28/11/2025   ",1853123.55
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",298.89,"BACS REMITTANCE PL","DUNFERMLINE       BACS REMITTANCE PL",1853422.44
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",300.00,"60   0000402980 K ","PERI GBR          60   0000402980 K ",1853722.44
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",301.60,"13245             ","OXFORD PEUGEOT    13245             ",1854024.04
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",307.94,"HISCOX            ","6061960           HISCOX            ",1854331.98
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",308.40,"ACCOUNT 122346    ","ST AUSTELL BREWERYACCOUNT 122346    ",1854640.38
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",312.26,"PEUGEOT DERBY     ","DERBY PEUGEOT     PEUGEOT DERBY     ",1854952.64
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",315.24,"RRG DENTON BACS PL","RRG GROUP LIMITED RRG DENTON BACS PL",1855267.88
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",316.97,"BACS REMITTANCE PL","THINK FORD NEWBURYBACS REMITTANCE PL",1855584.85
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",320.82,"QWERTY            ","QWERTY LIMITED    QWERTY            ",1855905.67
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",321.08,"GP1 TOY WIRR      ","BEADLES TOYOTA W  GP1 TOY WIRR      ",1856226.75
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",324.80,"BACS REMITTANCE PL","SKODA NEWBURY     BACS REMITTANCE PL",1856551.55
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",325.62,"--                ","AIRFLOW DEVELOPMEN--                ",1856877.17
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",332.15,"BACS REMITTANCE PL","JCB VOLKSWAGEN    BACS REMITTANCE PL",1857209.32
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",333.60,"ROUSANT 17119     ","ROUSANT SHERWOOD LROUSANT 17119     ",1857542.92
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",334.68,"BACS REMITTANCE PL","HAROLD WOOD AUDI  BACS REMITTANCE PL",1857877.60
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",335.39,"CHESTERFIELD BACS ","CHESTERFIELD LANDRCHESTERFIELD BACS ",1858212.99
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",335.52,"BACS REMITTANCE PL","NOTTINGHAM RENAULTBACS REMITTANCE PL",1858548.51
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",347.49,"BACS REMITTANCE PL","JCB ASHFORD VAN C BACS REMITTANCE PL",1858896.00
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",349.27,"SI-788440         ","THE GYM LIMITED   SI-788440         ",1859245.27
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",351.33,"UNDERWOODS SUDBURY","UNDERWOODS SUDBURYUNDERWOODS SUDBURY",1859596.60
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",352.84,"SI-783856         ","KILI SHOW        BSI-783856         ",1859949.44
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",355.56,,"EQUANS SERVICES LI",1860305.00
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",355.80,"LIFEPLUS EUROPE   ","LIFEPLUS EUROPE LILIFEPLUS EUROPE   ",1860660.80
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",355.84,"ASHTONS LLP       ","ASHTONS LEGAL LLP ASHTONS LLP       ",1861016.64
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",360.00,"ALEXANDERS YORK   ","DAPRA Y LTD T/AS  ALEXANDERS YORK   ",1861376.64
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",360.36,,"STEERDAVIES&GLEAVE",1861737.00
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",363.24,"TRIUMPH WEST      ","LIND TRIUMPH LTD  TRIUMPH WEST      ",1862100.24
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",365.95,"SI-794315         ","SAMSUNG ELEC UK   SI-794315         ",1862466.19
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",367.39,"ORMISTON ACADEMIES","ORMISTON ACADEMIESORMISTON ACADEMIES",1862833.58
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",368.64,"1153841754        ","LEYLAND TRUCKS LIM1153841754        ",1863202.22
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",370.04,"BACS REMITTANCE PL","NORTON WAY HONDA  BACS REMITTANCE PL",1863572.26
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",371.28,"CE LTD 5338       ","CAM ENTERPRISE    CE LTD 5338       ",1863943.54
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",371.51,"ANDRON            ","ANDRON CONTRACT SEANDRON            ",1864315.05
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",375.35,"G56205            ","WESTGATE GLOBAL LTG56205            ",1864690.40
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",380.02,,"LEICESTER SEAT    ",1865070.42
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",380.40,"020591 - GORDONSTO","GORDONSTOUN SCHOOL020591 - GORDONSTO",1865450.82
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",383.63,"13178 13177       ","CARLISLE MULTI    13178 13177       ",1865834.45
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",384.48,"779620            ","M CHISNALL & SONS 779620            ",1866218.93
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",385.85,"BACS REMITTANCE PL","STANSTED AUDI     BACS REMITTANCE PL",1866604.78
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",390.00,"LI178             ","OVERBURY PLC      LI178             ",1866994.78
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",390.92,"JCT600 AUDI       ","JCT600 LIMITED    JCT600 AUDI       ",1867385.70
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",391.01," 4314             ","PETER COOPER GROUP 4314             ",1867776.71
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",392.00,,"MARSHALL CAMBRIDGE",1868168.71
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",393.20,"CAM GP1 BMW BACS  ","BARONS CAMBRIDGE  CAM GP1 BMW BACS  ",1868561.91
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",393.43,"BACS RUN 30.11    ","FAIRFIELD G LTD T/BACS RUN 30.11    ",1868955.34
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",393.94,"1153818594        ","NESTA             1153818594        ",1869349.28
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",402.32,"FSMS              ","FIVE SISTERS      FSMS              ",1869751.60
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",403.50,"0                 ","AUTO TRADER LIMITE0                 ",1870155.10
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",405.64,"BACS REMITTANCE PL","BEADLES COULSDON LBACS REMITTANCE PL",1870560.74
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",406.49,"BACS REMITTANCE PL","EDINBURGH HYUNDAI BACS REMITTANCE PL",1870967.23
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",407.66,"HONDA BRAD HUDD   ","BRADFORD HONDA    HONDA BRAD/HUDD   ",1871374.89
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",408.00,,"DALL CLEAN SERV PL",1871782.89
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",409.46,"VERTU BRADFORD    ","BRADFORD          VERTU BRADFORD    ",1872192.35
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",414.94,"LINDUM            ","LINDUM PACKAGING  LINDUM            ",1872607.29
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",415.40,"TRF20251125       ","FISC HEALTHCARE LITRF20251125       ",1873022.69
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",415.96,"BACS REMITTANCE PL","SOUTHEND AUDI     BACS REMITTANCE PL",1873438.65
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",420.00,,"THE WASTE AND RESO",1873858.65
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",421.06,"JLR LEEDS BACS RUN","FARNELL LEEDS     JLR LEEDS BACS RUN",1874279.71
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",422.26,"BEACONSFD AYLESBUR","BEACONSFIELD MER  BEACONSFD/AYLESBUR",1874701.97
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",423.14,"SI-788048         ","ONCE FOR ALL LIMITSI-788048         ",1875125.11
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",423.16,"481909            ","HSBC PORTHAVEN    481909            ",1875548.27
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",428.55,"BACS REMITTANCE PL","HATFIELD AUDI     BACS REMITTANCE PL",1875976.82
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",430.66,"VARIOUS INVOICES  ","CASIO ELECTRONICS VARIOUS INVOICES  ",1876407.48
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",432.62,"SI-787724 SI-78816","CORPS SECURITY    SI-787724 SI-78816",1876840.10
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",437.56,"GONVILLE & CAIUS  ","GONVILLE & CAIUS  GONVILLE & CAIUS  ",1877277.66
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",440.20,"505967620         ","CARDNET  505967620505967620         ",1877717.86
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",440.74,"PARKS TOWNHEAD WB ","PARKS TOWNHEAD LTDPARKS TOWNHEAD WB ",1878158.60
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",443.76,"SEAT IPSWICH BACS ","IPSWICH SEAT      SEAT IPSWICH BACS ",1878602.36
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",446.88,"GB998354355       ","TATA COMMUNICATIONGB998354355       ",1879049.24
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",447.23,"13205             ","VERTU MOTORS VMC  13205             ",1879496.47
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",451.13,"AMWINS G R LTD    ","AMWINS GLOBAL RISKAMWINS G R LTD    ",1879947.60
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",455.40,"SI-779355         ","INTO LONDON MDX STSI-779355         ",1880403.00
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",460.26,"1153803033        ","MAXWOOD WASHROOMS 1153803033        ",1880863.26
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",462.18,"BACS REMITTANCE PL","BANBURY BH BP     BACS REMITTANCE PL",1881325.44
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",462.55,"74000916702025    ","BEKO PLC          74000916702025    ",1881787.99
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",470.35,"13251             ","CHESTERFIELD VAUX 13251             ",1882258.34
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",470.78,"B6A2C9597BE546118F","DART TOOL GROUP LTB6A2C9597BE546118F",1882729.12
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",471.22,"BACS REMITTANCE PL","HATFIELD SEAT     BACS REMITTANCE PL",1883200.34
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",474.28,"240144            ","INFORMATICA SOFTWA240144            ",1883674.62
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",474.84,"BACS REMITTANCE PL","FINCHLEY ROAD AU  BACS REMITTANCE PL",1884149.46
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",475.13,"SUPPLIERS 28.11.25","SEA-KIT           SUPPLIERS 28.11.25",1884624.59
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",476.07,,"SID SUSSEX BURSA B",1885100.66
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",479.16,"UK00 6501001473 K ","BUK-GBP           UK00 6501001473 K ",1885579.82
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",481.41,"BACS REMITTANCE PL","CITYGATE          BACS REMITTANCE PL",1886061.23
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",483.33,"TRIUMPH EAST LONDO","LIND TRIUMPH LTD  TRIUMPH EAST LONDO",1886544.56
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",483.42,"ACC 20124         ","GREENHOUS CHERY   ACC 20124         ",1887027.98
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",494.21,"V12 FOOTWEAR LTD  ","V12 FOOTWEAR LIMITV12 FOOTWEAR LTD  ",1887522.19
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",495.18,"BACS REMITTANCE PL","FORD REATIL LTD   BACS REMITTANCE PL",1888017.37
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",495.22,"VERTU NEWC HEX    ","BRISTOL ST NEWCASTVERTU NEWC HEX    ",1888512.59
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",513.62,"CTLIQ001       GBP","GIRTON COLLEGE    CTLIQ001       GBP",1889026.21
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",522.94,"BERENDSEN UK LTD P","ELIS UK           BERENDSEN UK LTD P",1889549.15
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",529.81,"PEEL L&P -PORTS NO","PEEL LAND PROPERTYPEEL L&P -PORTS NO",1890078.96
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",531.77,"BACS REMITTANCE PL","CITROEN           BACS REMITTANCE PL",1890610.73
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",532.58,"TPB261154         ","TEFCOLD UK LIMITEDTPB261154         ",1891143.31
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",533.55,"BACS REMITTANCE PL","LOWESTOFT VW      BACS REMITTANCE PL",1891676.86
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",537.04,"BACS REMITTANCE PL","VERTU MOTORS PLC  BACS REMITTANCE PL",1892213.90
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",542.08,"OCT INVOICES      ","SUT PARK BURTON   OCT INVOICES      ",1892755.98
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",542.90,"021442 - HAILEYBUR","HAILEYBURY COLLEGE021442 - HAILEYBUR",1893298.88
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",545.12,"DURHAM FORD NOV 25","DURHAM FORD       DURHAM FORD NOV 25",1893844.00
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",551.40,"LIQ001            ","GLEESON DEV LTD   LIQ001            ",1894395.40
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",551.84,"SKR BACS          ","RRG GROUP LIMITED SKR BACS          ",1894947.24
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",554.40,"BACS REMITTANCE PL","S.G. SMITH AUTOMOTBACS REMITTANCE PL",1895501.64
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",554.93,"BACS REMITTANCE PL","WAYLANDS AUTOMOTIVBACS REMITTANCE PL",1896056.57
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",557.38,"HARTWELL PLC      ","HARTWELL PLC      HARTWELL PLC      ",1896613.95
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",557.76,,"NOTTINGHAM VOLVO  ",1897171.71
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",559.35,"BACS 28 11 25     ","HEREFORD AUDI     BACS 28/11/25     ",1897731.06
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",561.80,"BACS REMITTANCE PL","FORD RETAIL       BACS REMITTANCE PL",1898292.86
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",563.79,"0300 2000126994 K ","PURE FISHING  UK  0300 2000126994 K ",1898856.65
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",565.84,"17187             ","OPTIONS MANAGEMENT17187             ",1899422.49
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",569.06,"BACS REMITTANCE PL","CHESTERFIELD TOYOTBACS REMITTANCE PL",1899991.55
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",573.63,"BACS REMITTANCE PL","HEAD OFFICE       BACS REMITTANCE PL",1900565.18
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",575.99,"SI-787135 SI-78793","SMI INT GROUP LIMISI-787135 SI-78793",1901141.17
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",576.98,"BRIDGWATER BACS   ","BRIDGWATER        BRIDGWATER BACS   ",1901718.15
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",583.52,"BACS REMITTANCE PL","VW NEWBURY        BACS REMITTANCE PL",1902301.67
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",585.24,"BACS REMITTANCE PL","TOYOTA LSHIRE     BACS REMITTANCE PL",1902886.91
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",594.52,"WORCESTER BYD     ","WORCESTER BYD     WORCESTER BYD     ",1903481.43
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",598.23,"HAR002            ","LIND US LIMITED   HAR002            ",1904079.66
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",605.42,"BACS REMITTANCE PL","BEADLES DARTFORD LBACS REMITTANCE PL",1904685.08
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",621.21,"BACS REMITTANCE PL","MANSFIELD         BACS REMITTANCE PL",1905306.29
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",629.82,"GLOBALLOGIC CORP. ","GLOBALLOGIC CORP. GLOBALLOGIC CORP. ",1905936.11
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",638.08,"BACS REMITTANCE PL","CHELMSFORD AUDI   BACS REMITTANCE PL",1906574.19
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",644.94,"S00877            ","ORGANOX LTD       S00877            ",1907219.13
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",648.42,"BACS REMITTANCE PL","CHINGFORD AUDI    BACS REMITTANCE PL",1907867.55
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",650.40,"BACS REMITTANCE PL","GWR KIA           BACS REMITTANCE PL",1908517.95
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",654.08,"BACS REMITTANCE PL","MARSHALL FORD     BACS REMITTANCE PL",1909172.03
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",658.69,"BACS REMITTANCE PL","THINK FORD BASINGSBACS REMITTANCE PL",1909830.72
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",664.28,"BACS REMITTANCE PL","FORD RETAIL       BACS REMITTANCE PL",1910495.00
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",669.59,,"COLLIERS INTERNATI",1911164.59
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",674.04,"ACC 8503          ","LIND AG LIMITED   ACC 8503          ",1911838.63
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",678.72,"BACS REMITTANCE PL","S.G. SMITH AUTOMOTBACS REMITTANCE PL",1912517.35
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",690.00,,"WINDRUSH GARAGE L ",1913207.35
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",690.00,"HARROW BUSINESS   ","HARROW BUS SER LTDHARROW BUSINESS   ",1913897.35
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",691.56,"L P FOREMAN       ","LP FOREMAN & SON  L P FOREMAN       ",1914588.91
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",697.72,"BACS 31 10 2025   ","DERBY SKODA       BACS 31/10/2025   ",1915286.63
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",703.21,,"MPS PAYMENTS      ",1915989.84
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",707.00,"HEX BACS          ","KANDYTOYS LTD     HEX BACS          ",1916696.84
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",719.50,"BACS REMITTANCE PL","SYTNER TAMWORTH   BACS REMITTANCE PL",1917416.34
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",722.18,"BACS REMITTANCE PL","WATFORD AUDI      BACS REMITTANCE PL",1918138.52
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",726.49,"SKODA NORWICH BACS","NORWICH SKODA     SKODA NORWICH BACS",1918865.01
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",726.67,"481798            ","HSBC PORTHAVEN    481798            ",1919591.68
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",734.18,"VINK UK LIMITED   ","VINK PAYMENTS     VINK UK LIMITED   ",1920325.86
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",734.72,"MERCEDES SOUTH PC ","MARSHALL SOUTH PC MERCEDES SOUTH PC ",1921060.58
28/11/2025,309455-45002268 GBP,"LIQUIDLINE LIMITED","Bank Giro Credit",738.64,"BMW BRIGHTON GP1  ","CHAND R BTON 1    BMW BRIGHTON GP1  ",1921799.22
